City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
266,Leshukonskoye,RU,2022-03-13 16:45:54,64.8989,45.7622,21.92,93,100,8.81
267,Segezha,RU,2022-03-13 16:45:55,63.7415,34.3222,28.9,90,97,3.09
268,Kozan,TR,2022-03-13 16:45:55,37.4552,35.8157,37.98,59,100,8.34
269,Ermelo,ZA,2022-03-13 16:45:56,-26.5333,29.9833,63.86,66,93,3.87
270,Nobres,BR,2022-03-13 16:45:56,-14.7203,-56.3275,83.17,76,94,4.27
271,Kovylkino,RU,2022-03-13 16:45:57,54.0388,43.9139,23.77,95,100,11.48
272,Mehamn,NO,2022-03-13 16:45:57,71.0357,27.8492,33.75,86,0,12.66
273,Kasulu,TZ,2022-03-13 16:45:58,-4.5767,30.1025,64.85,92,100,2.15
274,Inhambane,MZ,2022-03-13 16:45:58,-23.865,35.3833,82.38,69,20,5.01
275,Henties Bay,NA,2022-03-13 16:46:58,-22.116,14.2845,65.61,81,100,12.01
276,Verkhnyaya Inta,RU,2022-03-13 16:46:59,65.9811,60.3094,9.25,84,71,8.63
277,Karasjok,NO,2022-03-13 16:46:59,69.4719,25.5112,21.72,92,99,3.0
278,Biltine,TD,2022-03-13 16:47:00,14.5333,20.9167,87.64,11,99,12.19
279,Kruisfontein,ZA,2022-03-13 16:47:00,-34.0033,24.7314,63.88,88,100,10.69
280,Sumbe,AO,2022-03-13 16:47:00,-11.2061,13.8437,79.72,81,100,5.75
281,Fez,MA,2022-03-13 16:46:04,34.0372,-4.9998,66.45,55,40,5.75
282,Surgut,RU,2022-03-13 16:44:14,61.25,73.4167,10.58,56,0,6.71
283,Batsfjord,NO,2022-03-13 16:47:01,70.6345,29.7185,33.58,93,40,12.66
284,Sur,OM,2022-03-13 16:47:01,22.5667,59.5289,81.43,40,0,9.44
285,Baghdad,IQ,2022-03-13 16:47:02,33.3406,44.4009,57.11,33,0,4.61
286,Mahon,ES,2022-03-13 16:47:02,39.8885,4.2658,57.76,94,75,11.5
287,Manzil Salim,TN,2022-03-13 16:47:02,35.8567,8.4765,59.97,46,100,6.42
288,Voznesenye,RU,2022-03-13 16:47:03,61.0106,35.4781,32.76,99,100,4.61
289,Rio Gallegos,AR,2022-03-13 16:47:03,-51.6226,-69.2181,55.45,28,20,42.57
290,Stephenville Crossing,CA,2022-03-13 16:45:24,48.5,-58.4318,23.13,80,100,29.93
291,Leh,IN,2022-03-13 16:47:04,34.1667,77.5833,14.52,61,2,3.6
292,Kostomuksha,RU,2022-03-13 16:44:01,64.571,30.5767,32.0,99,100,2.51
293,Coxim,BR,2022-03-13 16:46:35,-18.5067,-54.76,84.42,70,85,4.18
294,Ancud,CL,2022-03-13 16:47:04,-41.8697,-73.8203,71.22,56,80,6.4
295,Vilhena,BR,2022-03-13 16:47:05,-12.7406,-60.1458,82.62,69,75,3.44
296,Afrikanda,RU,2022-03-13 16:47:05,67.4429,32.7828,24.51,97,78,2.75
297,Nuevo Imperial,PE,2022-03-13 16:47:05,-13.0754,-76.3172,78.62,64,90,8.68
298,Kushmurun,KZ,2022-03-13 16:47:06,52.4503,64.6311,1.27,100,81,4.99
299,Prainha,BR,2022-03-13 16:47:07,-1.8,-53.48,83.08,78,98,4.83
300,Wajid,SO,2022-03-13 16:47:07,3.8093,43.2471,90.39,22,48,11.77
301,Pavlogradka,RU,2022-03-13 16:47:07,54.2024,73.5592,8.08,89,100,13.87
302,Aqtobe,KZ,2022-03-13 16:47:08,50.2797,57.2072,8.69,72,0,0.0
303,Hwange,ZW,2022-03-13 16:47:08,-18.3693,26.5019,75.33,70,64,3.65
304,Tucuman,AR,2022-03-13 16:47:08,-26.8241,-65.2226,75.2,64,75,3.44
305,Camana,PE,2022-03-13 16:47:09,-16.6228,-72.7111,75.79,74,100,8.55
306,Hualmay,PE,2022-03-13 16:47:09,-11.0964,-77.6139,76.03,73,100,7.31
307,Langenhagen,DE,2022-03-13 16:47:09,52.45,9.75,55.42,30,0,12.66
308,Yarada,IN,2022-03-13 16:47:10,17.65,83.2667,77.32,83,20,2.3
309,Dingle,PH,2022-03-13 16:47:10,10.9995,122.6711,76.86,91,61,5.61
310,Riyadh,SA,2022-03-13 16:45:27,24.6877,46.7219,80.74,14,0,14.16
311,Watsa,CD,2022-03-13 16:47:11,3.0372,29.5355,65.88,96,89,4.65
312,Matay,EG,2022-03-13 16:47:11,28.419,30.7792,56.62,44,5,16.89
313,Trinidad,BO,2022-03-13 16:47:11,-14.8333,-64.9,78.78,73,75,6.91
314,Port Hawkesbury,CA,2022-03-13 16:47:12,45.6169,-61.3485,26.19,87,100,32.21
315,Eastbourne,GB,2022-03-13 16:47:12,50.7687,0.2845,51.4,87,100,3.0
316,Bagrami,AF,2022-03-13 16:47:13,34.4938,69.2743,61.14,41,100,1.52
317,Pipar,IN,2022-03-13 16:47:13,26.3856,73.5378,83.62,19,0,7.67
318,Pignon,HT,2022-03-13 16:47:13,19.3333,-72.1167,86.27,41,100,8.32
319,Porto Novo,BJ,2022-03-13 16:47:14,6.4965,2.6036,87.62,61,46,7.81
320,Maralal,KE,2022-03-13 16:48:14,1.0968,36.698,68.36,42,62,13.18
321,Kedougou,SN,2022-03-13 16:48:15,12.5579,-12.1743,104.5,8,75,4.38
322,Oparino,RU,2022-03-13 16:48:15,59.8518,48.2783,17.91,97,99,3.49
323,Gobabis,NA,2022-03-13 16:48:15,-22.45,18.9667,76.41,46,84,13.91
324,Lichinga,MZ,2022-03-13 16:48:16,-13.3128,35.2406,62.74,96,100,1.92
325,Hulyaypole,UA,2022-03-13 16:48:16,47.6653,36.2578,26.55,71,16,6.64
326,Redcar,GB,2022-03-13 16:48:17,54.6166,-1.06,55.08,59,99,11.99
327,Zaysan,KZ,2022-03-13 16:48:17,47.4667,84.8667,36.07,93,100,6.38
328,Saint-Pierre,RE,2022-03-13 16:48:17,-21.3393,55.4781,80.28,80,100,21.85
329,Mahajanga,MG,2022-03-13 16:48:18,-15.7167,46.3167,82.42,83,20,0.0
330,Mabaruma,GY,2022-03-13 16:48:18,8.2,-59.7833,81.55,73,21,7.34
331,Quebo,GW,2022-03-13 16:48:18,11.3333,-14.9333,89.17,35,96,12.84
332,Zastron,ZA,2022-03-13 16:48:19,-30.3023,27.084,66.6,62,74,5.55
333,Mascote,BR,2022-03-13 16:48:19,-15.5631,-39.3025,85.51,41,71,6.15
334,Poros,GR,2022-03-13 16:48:19,37.4994,23.4536,45.86,51,13,4.76
335,Aksu,CN,2022-03-13 16:48:20,41.1231,80.2644,54.07,32,100,4.25
336,Cuenca,EC,2022-03-13 16:48:20,-2.8833,-78.9833,68.13,56,40,4.61
337,Porto Torres,IT,2022-03-13 16:48:21,40.835,8.3972,59.18,84,93,2.8
338,Sendreni,RO,2022-03-13 16:48:21,45.4,27.9167,36.37,64,100,4.56
339,Acarau,BR,2022-03-13 16:48:21,-2.8856,-40.12,82.87,71,100,8.01
340,Marawi,PH,2022-03-13 16:48:22,7.9986,124.2928,70.03,94,99,1.43
341,Nizwa,OM,2022-03-13 16:48:22,22.9333,57.5333,82.83,22,0,1.68
342,Kakhovka,UA,2022-03-13 16:48:22,46.8137,33.487,30.27,66,75,6.55
343,Souillac,MU,2022-03-13 16:48:23,-20.5167,57.5167,77.38,94,40,5.75
344,Vengurla,IN,2022-03-13 16:48:23,15.8667,73.6333,81.39,56,12,6.17
345,Valparaiso,CL,2022-03-13 16:46:14,-33.0393,-71.6273,64.63,77,20,11.5
346,Virginia Beach,US,2022-03-13 16:48:24,36.8529,-75.978,39.04,38,0,8.05
347,Khudumelapye,BW,2022-03-13 16:48:24,-23.8833,24.75,79.99,32,0,5.48
348,Masunga,BW,2022-03-13 16:48:24,-20.6246,27.4488,80.28,33,36,5.28
349,Teguldet,RU,2022-03-13 16:48:25,57.3064,88.1667,-6.47,99,45,4.65
350,Nouakchott,MR,2022-03-13 16:43:38,18.0858,-15.9785,96.73,37,0,13.11
351,Ndele,CF,2022-03-13 16:48:25,8.4109,20.6473,89.15,23,92,4.12
352,Cabedelo,BR,2022-03-13 16:43:41,-6.9811,-34.8339,86.67,66,99,9.78
353,Bayan,CN,2022-03-13 16:48:26,46.0833,127.4,22.35,93,100,5.68
354,Tulum,MX,2022-03-13 16:48:26,20.2167,-87.4667,74.62,65,100,9.86
355,Marsh Harbour,BS,2022-03-13 16:48:26,26.5412,-77.0636,67.71,64,33,22.55
356,Manacapuru,BR,2022-03-13 16:44:32,-3.2997,-60.6206,84.16,75,94,1.77
357,Sandur,IN,2022-03-13 16:48:27,15.1,76.55,81.84,27,30,3.56
358,Marrakesh,MA,2022-03-13 16:45:46,31.6315,-8.0083,73.47,43,40,6.91
359,Porto Nacional,BR,2022-03-13 16:48:28,-10.7081,-48.4172,87.71,62,24,3.06
360,Kondopoga,RU,2022-03-13 16:48:28,62.2057,34.2614,35.28,100,100,2.89
361,Raudeberg,NO,2022-03-13 16:48:28,61.9875,5.1352,48.87,77,100,10.02
362,Buraydah,SA,2022-03-13 16:48:29,26.326,43.975,70.25,23,88,18.07
363,Prieska,ZA,2022-03-13 16:48:29,-29.6641,22.7474,65.21,79,77,24.32
364,Sucua,EC,2022-03-13 16:48:29,-2.4667,-78.1667,79.54,69,20,1.14
365,Nijar,ES,2022-03-13 16:48:30,36.9665,-2.206,58.66,77,20,12.66
366,Grand-Couronne,FR,2022-03-13 16:48:30,49.3556,1.0065,50.2,88,75,4.61
367,Port Blair,IN,2022-03-13 16:48:30,11.6667,92.75,80.64,83,20,2.3
368,Sioux Lookout,CA,2022-03-13 16:49:31,50.1001,-91.917,12.27,79,75,6.91
369,Oriximina,BR,2022-03-13 16:49:31,-1.7656,-55.8661,82.83,80,95,2.82
370,Swadlincote,GB,2022-03-13 16:49:32,52.774,-1.5574,54.54,65,40,14.97
371,Kasterlee,BE,2022-03-13 16:49:32,51.2426,4.9699,60.76,72,92,12.86
372,Ferrol,ES,2022-03-13 16:49:32,43.4832,-8.2369,49.68,78,100,12.64
373,Cayenne,GF,2022-03-13 16:49:33,4.9333,-52.3333,75.24,1,75,5.75
374,Uvira,CD,2022-03-13 16:49:33,-3.4067,29.1458,74.66,83,100,5.82
375,Sao Jose Da Coroa Grande,BR,2022-03-13 16:49:33,-8.8978,-35.1478,84.65,65,73,10.0
376,Coruche,PT,2022-03-13 16:49:34,38.9595,-8.5252,62.94,54,100,8.5
377,Shelburne,CA,2022-03-13 16:46:51,44.0787,-80.2041,22.91,77,100,16.11
378,Dharchula,IN,2022-03-13 16:49:34,29.85,80.5333,60.87,30,23,8.34
379,Tutoia,BR,2022-03-13 16:49:35,-2.7619,-42.2744,83.44,71,83,8.5
380,Cap Malheureux,MU,2022-03-13 16:49:35,-19.9842,57.6142,77.47,87,30,7.0
381,Nadym,RU,2022-03-13 16:49:35,65.5333,72.5167,1.18,98,99,8.43
382,Dosso,NE,2022-03-13 16:49:36,13.049,3.1937,99.68,10,95,6.35
383,Port Shepstone,ZA,2022-03-13 16:49:36,-30.7414,30.455,77.81,89,1,19.69
384,Kulhudhuffushi,MV,2022-03-13 16:49:36,6.6221,73.07,83.37,69,92,4.83
385,Gamba,GA,2022-03-13 16:49:37,-2.65,10.0,81.19,77,85,8.43
386,Kristiinankaupunki,FI,2022-03-13 16:49:37,62.2743,21.376,28.35,91,83,6.87
387,Umm Bab,QA,2022-03-13 16:49:37,25.2142,50.8072,68.52,75,0,14.9
388,Conceicao Do Araguaia,BR,2022-03-13 16:49:38,-8.2578,-49.2647,86.52,65,72,4.36
389,Grand-Santi,GF,2022-03-13 16:49:38,4.25,-54.3833,82.31,80,100,2.82
390,Cascais,PT,2022-03-13 16:49:39,38.6979,-9.4215,60.48,62,40,13.0
391,Segou,ML,2022-03-13 16:49:39,13.4317,-6.2157,99.32,7,54,6.87
392,Gorom-Gorom,BF,2022-03-13 16:49:39,14.4439,-0.2361,99.86,10,14,7.87
393,Rio Verde De Mato Grosso,BR,2022-03-13 16:49:40,-18.9181,-54.8442,81.0,77,94,5.79
394,Mega,ET,2022-03-13 16:49:40,4.05,38.3,74.03,27,94,11.21
395,Touros,BR,2022-03-13 16:49:40,-5.1989,-35.4608,84.72,62,100,8.14
396,Sochi,RU,2022-03-13 16:45:01,43.6,39.7303,35.69,73,88,6.71
397,Olafsvik,IS,2022-03-13 16:49:41,64.8945,-23.7142,37.6,75,89,22.95
398,Santiago Del Estero,AR,2022-03-13 16:45:11,-27.7951,-64.2615,80.58,40,64,1.9
399,Meulaboh,ID,2022-03-13 16:49:41,4.1363,96.1285,77.67,86,24,2.84
400,Paragominas,BR,2022-03-13 16:49:42,-2.9667,-47.4833,84.99,70,49,3.8
401,Pangody,RU,2022-03-13 16:49:42,65.85,74.4859,8.06,96,97,6.98
402,Cajaruro,PE,2022-03-13 16:49:42,-5.7364,-78.4256,72.61,90,100,1.21
403,Ormara,PK,2022-03-13 16:49:43,25.2088,64.6357,77.52,69,0,11.36
404,Mbuji-Mayi,CD,2022-03-13 16:46:28,-6.15,23.6,69.93,94,100,3.11
405,Tabou,CI,2022-03-13 16:49:43,4.423,-7.3528,82.6,76,84,9.48
406,Jacareacanga,BR,2022-03-13 16:49:44,-6.2222,-57.7528,87.31,65,98,1.63
407,Saint-Denis,FR,2022-03-13 16:47:10,48.9167,2.3333,48.97,88,75,10.36
408,Mindelo,CV,2022-03-13 16:49:44,16.8901,-24.9804,76.55,53,20,36.82
409,Puri,IN,2022-03-13 16:49:45,19.8,85.85,79.32,75,98,8.08
410,Groningen,NL,2022-03-13 16:49:45,53.25,6.75,59.07,42,75,8.05
411,Wad Rawah,SD,2022-03-13 16:49:45,15.1603,33.1397,86.4,14,21,12.5
412,Berbera,SO,2022-03-13 16:49:46,10.4396,45.0143,78.22,79,68,10.65
413,Sabya,SA,2022-03-13 16:49:46,17.1495,42.6254,83.82,62,67,8.16
414,Beloha,MG,2022-03-13 16:49:46,-25.1667,45.05,76.12,75,68,16.82
415,Wamba,NG,2022-03-13 16:49:47,8.9333,8.6,94.24,21,100,8.14
416,Bereda,ES,2022-03-13 16:50:47,43.2686,-7.5406,48.15,85,95,8.23
417,Jalu,LY,2022-03-13 16:50:48,29.0331,21.5482,61.48,32,0,8.5
418,Jos,NG,2022-03-13 16:50:48,9.9167,8.9,84.9,12,100,8.63
419,Trofors,NO,2022-03-13 16:50:48,65.5333,13.4063,39.07,77,92,4.23
420,Great Yarmouth,GB,2022-03-13 16:50:49,52.6083,1.7305,50.95,89,100,13.15
421,Schiffdorf,DE,2022-03-13 16:50:49,53.5333,8.65,54.25,52,83,10.29
422,Abu Zabad,SD,2022-03-13 16:50:49,12.35,29.25,83.3,12,94,11.1
423,Mwene-Ditu,CD,2022-03-13 16:50:50,-7.0,23.45,66.99,91,100,4.16
424,Nioro,GM,2022-03-13 16:50:50,13.35,-15.75,104.97,7,15,1.32
425,Timizart,DZ,2022-03-13 16:50:51,36.8,4.2667,56.59,67,100,5.19
426,Jawhar,SO,2022-03-13 16:50:51,2.7809,45.5005,78.37,69,36,19.13
427,Abrego,CO,2022-03-13 16:50:51,8.0807,-73.2205,65.43,92,100,4.07
428,Puerto Del Rosario,ES,2022-03-13 16:50:52,28.5004,-13.8627,69.55,56,75,13.8
429,Candido Mendes,BR,2022-03-13 16:50:52,-1.4467,-45.7167,77.61,94,100,2.1
430,Glotovka,RU,2022-03-13 16:50:52,53.9491,46.7042,19.22,95,99,8.19
431,Brae,GB,2022-03-13 16:50:53,60.3964,-1.353,46.04,86,100,28.39
432,Taywarah,AF,2022-03-13 16:50:53,33.35,64.4167,45.01,67,89,1.72
433,Ginda,IN,2022-03-13 16:50:54,30.6945,78.4932,55.31,27,0,8.12
434,Taraz,KZ,2022-03-13 16:50:54,42.9,71.3667,52.21,54,100,13.42
435,Kemijarvi,FI,2022-03-13 16:50:54,66.7131,27.4306,32.02,86,100,4.81
436,Gavle,SE,2022-03-13 16:50:55,60.6745,17.1417,34.81,83,80,5.5
437,Murbad,IN,2022-03-13 16:50:55,19.25,73.4,83.3,17,0,1.92
438,Umm Kaddadah,SD,2022-03-13 16:50:55,13.6017,26.6876,79.3,13,8,12.75
439,Mineiros,BR,2022-03-13 16:50:56,-17.5694,-52.5511,71.1,87,100,2.93
440,Sao Sebastiao,BR,2022-03-13 16:49:15,-23.76,-45.4097,79.25,82,100,4.12
441,San Martin,AR,2022-03-13 16:50:56,-33.081,-68.4681,77.54,28,12,7.76
442,At-Bashi,KG,2022-03-13 16:50:57,41.1702,75.8106,38.95,96,100,1.52
443,Graaff-Reinet,ZA,2022-03-13 16:50:57,-32.2522,24.5308,67.93,74,92,8.39
444,Espelkamp,DE,2022-03-13 16:50:57,52.3833,8.6167,57.34,56,77,8.68
445,Havre-Saint-Pierre,CA,2022-03-13 16:50:58,50.2334,-63.5986,15.8,67,100,24.16
446,Iguape,BR,2022-03-13 16:50:58,-24.7081,-47.5553,73.44,94,100,12.06
447,Saint-Augustin,CA,2022-03-13 16:50:58,51.226,-58.6502,18.95,82,98,24.9
448,Saint Anthony,US,2022-03-13 16:50:59,45.0205,-93.218,39.09,65,0,13.8
449,Charyshskoye,RU,2022-03-13 16:50:59,51.3978,83.5598,23.81,97,100,2.19
450,General Pico,AR,2022-03-13 16:50:59,-35.6566,-63.7568,82.44,33,19,7.81
451,Mayumba,GA,2022-03-13 16:51:00,-3.432,10.6554,78.76,83,57,4.7
452,Pisco,PE,2022-03-13 16:51:00,-13.7,-76.2167,81.01,69,0,6.91
453,West Bay,KY,2022-03-13 16:51:01,19.3667,-81.4167,84.27,77,40,19.57
454,Sucre,BO,2022-03-13 16:51:01,-19.0333,-65.2627,59.58,63,94,8.99
455,Antsohihy,MG,2022-03-13 16:51:01,-14.8796,47.9875,75.69,92,97,1.25
456,Supe,PE,2022-03-13 16:51:02,-10.8,-77.7333,75.09,74,100,6.46
457,Vestmannaeyjar,IS,2022-03-13 16:51:02,63.4427,-20.2734,40.19,81,20,18.41
458,Naryan-Mar,RU,2022-03-13 16:51:02,67.6713,53.087,-0.4,100,33,5.91
459,Inongo,CD,2022-03-13 16:51:03,-1.95,18.2667,76.03,81,80,3.38
460,Vangaindrano,MG,2022-03-13 16:51:03,-23.35,47.6,73.85,89,100,4.16
461,Najran,SA,2022-03-13 16:51:04,17.4924,44.1277,81.25,13,50,6.69
462,Soyo,AO,2022-03-13 16:52:04,-6.1349,12.3689,81.34,77,89,9.57
463,Arroyo,ES,2022-03-13 16:52:04,41.6096,-4.7969,56.19,47,0,9.22
464,Lagoa,PT,2022-03-13 16:52:05,39.05,-27.9833,54.54,56,83,14.85
465,Varhaug,NO,2022-03-13 16:52:05,58.6147,5.6457,49.55,60,100,29.17
466,Ordzhonikidze,KZ,2022-03-13 16:52:05,52.4411,61.7408,-8.16,100,82,4.94
467,Dehloran,IR,2022-03-13 16:52:06,32.6941,47.2679,65.55,25,2,4.29
468,Tocopilla,CL,2022-03-13 16:52:06,-22.092,-70.1979,73.53,69,20,6.29
469,Catacaos,PE,2022-03-13 16:52:06,-5.2667,-80.6833,91.0,43,55,6.15
470,Berlevag,NO,2022-03-13 16:52:07,70.8578,29.0864,33.8,86,90,10.4
471,Rocha,UY,2022-03-13 16:52:07,-34.4833,-54.3333,74.52,39,31,7.2
472,Ilebo,CD,2022-03-13 16:52:08,-4.3167,20.5833,74.46,84,86,1.21
473,Puerto Lopez,CO,2022-03-13 16:52:08,4.0845,-72.956,90.81,45,89,9.57
474,Lapithos,CY,2022-03-13 16:52:08,35.3375,33.1792,39.49,67,64,8.21
475,Corn Island,NI,2022-03-13 16:52:09,12.1694,-83.0418,79.95,80,10,17.54
476,Marsa Matruh,EG,2022-03-13 16:52:09,31.3525,27.2453,50.2,53,40,12.66
477,Pozo Colorado,PY,2022-03-13 16:52:09,-23.4923,-58.7972,90.09,24,1,7.47
478,Kapoeta,SS,2022-03-13 16:52:10,4.7717,33.5903,88.81,28,77,9.35
479,Bengkulu,ID,2022-03-13 16:52:10,-3.8004,102.2655,77.22,89,100,5.3
480,Urubicha,BO,2022-03-13 16:52:10,-15.3833,-62.95,81.43,63,97,3.98
481,Nurota,UZ,2022-03-13 16:52:11,40.5614,65.6886,51.51,54,94,4.99
482,Saint-Jerome,CA,2022-03-13 16:52:11,45.7804,-74.0036,22.15,55,75,12.66
483,Edd,ER,2022-03-13 16:52:12,13.9297,41.6925,81.01,62,24,11.25
484,Salinopolis,BR,2022-03-13 16:52:12,-0.6136,-47.3561,78.1,89,100,4.74
485,Saint-Joseph,RE,2022-03-13 16:52:13,-21.3667,55.6167,79.18,87,86,15.3
486,Los Llanos De Aridane,ES,2022-03-13 16:52:13,28.6585,-17.9182,67.75,72,20,7.0
487,Atbasar,KZ,2022-03-13 16:52:13,51.8,68.3333,8.4,97,97,6.46
488,Pozoblanco,ES,2022-03-13 16:52:14,38.3791,-4.8483,54.61,59,100,2.55
489,Amberieu-En-Bugey,FR,2022-03-13 16:52:14,45.9589,5.3432,49.98,90,100,3.65
490,Jardim,BR,2022-03-13 16:52:15,-21.4803,-56.1381,75.78,79,97,6.87
491,Gagra,GE,2022-03-13 16:52:15,43.3283,40.2239,34.72,78,99,3.67
492,Altay,CN,2022-03-13 16:52:15,47.8667,88.1167,33.96,99,100,4.29
493,Pokhara,NP,2022-03-13 16:52:16,28.2333,83.9833,67.59,28,0,6.76
494,Menongue,AO,2022-03-13 16:52:16,-14.6585,17.691,66.76,92,98,6.49
495,Bata,GQ,2022-03-13 16:52:16,1.8639,9.7658,82.08,76,89,6.58
496,Snasa,NO,2022-03-13 16:52:17,64.2457,12.3778,29.3,86,99,5.08
497,Kachiry,KZ,2022-03-13 16:52:17,53.0675,76.1036,11.12,86,100,14.88
498,Salvador,SV,2022-03-13 16:52:17,13.8333,-88.9167,88.2,26,25,5.5
499,Nyimba,ZM,2022-03-13 16:52:18,-14.5566,30.8149,69.49,94,67,2.89
500,Luanda,AO,2022-03-13 16:49:54,-8.8368,13.2343,80.67,70,100,11.45
501,Kharp,RU,2022-03-13 16:52:18,66.8014,65.8081,0.55,98,96,4.14
502,Chapais,CA,2022-03-13 16:52:18,49.7834,-74.8492,-0.62,74,100,10.45
503,Likasi,CD,2022-03-13 16:52:19,-10.9814,26.7333,62.46,96,100,3.09
504,Thinadhoo,MV,2022-03-13 16:52:19,0.5333,72.9333,83.98,68,79,6.46
505,Borodyanka,UA,2022-03-13 16:52:20,50.6448,29.9201,31.5,81,90,2.55
506,Lahij,YE,2022-03-13 16:52:20,13.1667,44.5833,73.45,66,72,9.31
507,Ust-Charyshskaya Pristan,RU,2022-03-13 16:52:20,52.3934,83.6635,15.91,87,100,12.59
508,Nigde,TR,2022-03-13 16:48:58,37.8333,34.75,9.07,89,100,5.75
509,Rakitnoye,RU,2022-03-13 16:53:21,50.8389,35.8515,22.71,87,99,4.12
510,Natal,BR,2022-03-13 16:52:45,-5.795,-35.2094,88.02,66,40,13.8
511,Porto Walter,BR,2022-03-13 16:53:21,-8.2686,-72.7439,72.14,100,100,1.25
512,Bay Roberts,CA,2022-03-13 16:53:22,47.5999,-53.2648,38.52,81,100,21.0
513,Hobyo,SO,2022-03-13 16:53:22,5.3505,48.5268,78.82,74,22,17.6
514,Astana,KZ,2022-03-13 16:53:22,51.1801,71.446,17.55,86,100,11.18
515,Rafraf,TN,2022-03-13 16:53:23,37.1904,10.1837,61.12,72,60,19.39
516,Santa Helena De Goias,BR,2022-03-13 16:52:13,-17.8136,-50.5969,76.87,77,98,1.48
517,Ust-Ishim,RU,2022-03-13 16:53:23,57.6935,71.1665,1.2,97,57,4.52
518,Zabol,AF,2022-03-13 16:53:24,32.25,67.25,64.47,39,97,7.67
519,Agua Buena,PA,2022-03-13 16:53:24,7.8167,-80.4,94.77,99,38,14.25
520,Grand Gaube,MU,2022-03-13 16:53:24,-20.0064,57.6608,77.4,87,33,7.0
521,Canico,PT,2022-03-13 16:53:25,32.6333,-16.85,66.7,72,40,8.05
522,Oktyabrskoye,RU,2022-03-13 16:51:16,43.0645,44.7417,24.94,92,100,8.95
523,Santa Maria,BR,2022-03-13 16:53:25,-29.6842,-53.8069,65.5,94,100,8.05
524,Saint-Francois,FR,2022-03-13 16:53:25,46.4154,3.9054,45.84,87,100,4.61
525,Carutapera,BR,2022-03-13 16:53:26,-1.195,-46.02,76.55,93,100,2.75
526,Tromso,NO,2022-03-13 16:53:26,69.6496,18.957,41.02,60,0,2.3
527,Liverpool,GB,2022-03-13 16:53:27,53.4106,-2.9779,53.78,72,20,17.27
528,Chitral,PK,2022-03-13 16:53:27,35.8462,71.7858,51.78,51,89,5.55
529,Lake City,US,2022-03-13 16:53:27,30.1897,-82.6393,50.63,27,0,6.91
530,San Ramon,US,2022-03-13 16:51:27,37.7799,-121.978,57.96,81,100,5.75
531,Vadamadurai,IN,2022-03-13 16:53:28,10.4667,78.0833,76.08,49,100,4.63
532,Lucea,JM,2022-03-13 16:53:28,18.451,-78.1736,83.86,67,2,12.12
